name,selected,shared.name,symbol,moduleColor,Abs.GS.flux.,MM.darkred,node_type,source
AN6239,false,AN6239,AN6239,cyan,0.290425,-0.7348934,Target,NA
AN6240,false,AN6240,AN6240,darkred,0.3008556,0.5474298,Target,NA
AN6241,false,AN6241,AN6241,turquoise,0.3522997,-0.1763471,Target,NA
AN6242,false,AN6242,AN6242,NA,NA,NA,NA,NA
AN6243,false,AN6243,imeB,blue,0.750262795,0.759174254,Kinase,De Souza et al. 2013 PLoS One
AN6244,false,AN6244,AN6244,blue,0.1602842,0.02504931,Target,NA
AN6245,false,AN6245,AN6245,darkgreen,0.01463592,0.316613,Target,NA
AN6246,false,AN6246,cycA,darkturquoise,0.009682248,0.2606385,Target,NA
AN6247,false,AN6247,AN6247,darkred,0.4735276,0.8765052,Target,NA
AN6248,false,AN6248,AN6248,turquoise,0.6033564,-0.499518,Target,NA
AN6249,false,AN6249,rcnA,turquoise,0.475771,-0.4125929,Target,NA
AN6250,false,AN6250,AN6250,darkgrey,0.5309874,-0.5657745,Target,NA
AN6251,false,AN6251,ndxD,green,0.09386261,0.3436751,Target,NA
AN6252,false,AN6252,AN6252,turquoise,0.07570738,0.02252969,Target,NA
AN6253,false,AN6253,podG,darkolivegreen,0.3698054,-0.2212612,Target,NA
AN6254,false,AN6254,dicA,turquoise,0.2995562,-0.1433295,Target,NA
AN6255,false,AN6255,AN6255,darkolivegreen,0.2023136,-0.1493335,Target,NA
AN6256,false,AN6256,AN6256,darkorange,0.1585184,-0.1972086,Target,NA
AN6257,false,AN6257,sec31,steelblue,0.2199315,-0.05721339,Target,NA
AN6258,false,AN6258,AN6258,black,0.089583834,-0.207192994,Target,NA
AN6259,false,AN6259,AN6259,NA,NA,NA,NA,NA
AN6260,false,AN6260,AN6260,darkturquoise,0.08468692,0.3135347,Target,NA
AN6261,false,AN6261,AN6261,blue,0.321398225,0.289614501,Target,NA
AN6262,false,AN6262,AN6262,darkgreen,0.1125389,0.4150854,Target,NA
AN6263,false,AN6263,AN6263,green,0.1054983,0.2887428,Target,NA
AN6264,false,AN6264,AN6264,darkred,0.4166151,0.7726381,Target,NA
AN6265,false,AN6265,AN6265,purple,0.08776799,0.128785,Target,NA
AN6266,false,AN6266,AN6266,purple,0.2643692,-0.01686385,Target,NA
AN6267,false,AN6267,AN6267,turquoise,0.2939667,-0.3093972,Target,NA
AN6268,false,AN6268,AN6268,turquoise,0.3072069,-0.1757155,Target,NA
AN6269,false,AN6269,AN6269,darkgreen,0.4166073,0.4837492,Target,NA
AN6270,false,AN6270,AN6270,darkorange,0.1932626,0.05283267,Target,NA
AN6271,false,AN6271,AN6271,darkred,0.5634681,0.9232186,Target,NA
AN6272,false,AN6272,AN6272,greenyellow,0.2176942,0.06511535,Target,NA
AN6273,false,AN6273,AN6273,turquoise,0.1953385,-0.1254756,Target,NA
AN6274,false,AN6274,AN6274,saddlebrown,0.4065796,-0.3207344,Target,NA
AN6275,false,AN6275,AN6275,blue,0.485014548,0.596754204,Target,NA
AN6276,false,AN6276,AN6276,darkolivegreen,0.3042231,-0.2789348,Target,NA
AN6277,false,AN6277,AN6277,turquoise,0.3223493,-0.05113157,Target,NA
AN6278,false,AN6278,AN6278,turquoise,0.2956471,-0.0808568,Target,NA
AN6279,false,AN6279,acuJ,turquoise,0.4066049,-0.1373772,Target,NA
AN6280,false,AN6280,rxtC,darkred,0.5722981,0.7808645,Target,NA
AN6281,false,AN6281,AN6281,darkgreen,0.2636315,0.4604264,Target,NA
AN6283,false,AN6283,dph1,black,0.394930065,0.148495323,Target,NA
AN6284,false,AN6284,AN6284,royalblue,0.1342637,0.5096026,Target,NA
AN6285,false,AN6285,AN6285,blue,0.738120498,0.685310625,Target,NA
AN6286,false,AN6286,AN6286,turquoise,0.5436102,-0.4107651,Target,NA
AN6287,false,AN6287,AN6287,turquoise,0.6284782,-0.4820107,Target,NA
AN6288,false,AN6288,mobA,greenyellow,0.4835779,0.5254086,Target,NA
AN6289,false,AN6289,AN6289,blue,0.348904541,0.32667668,Target,NA
AN6290,false,AN6290,rrg9,turquoise,0.278809,-0.4325402,Target,NA
AN6291,false,AN6291,AN6291,blue,0.430240076,0.258425955,Target,NA
AN6293,false,AN6293,acuM,royalblue,0.4010676,0.7092926,Transcription factor,Extebeste et al. 2021
AN6294,false,AN6294,AN6294,turquoise,0.02694506,-0.05228353,Target,NA
AN6295,false,AN6295,AN6295,royalblue,0.4417367,0.6643972,Transcription factor,Extebeste et al. 2021
AN6296,false,AN6296,AN6296,blue,0.2889378,0.3696924,Target,NA
AN6297,false,AN6297,AN6297,darkgreen,0.186125,0.1787153,Target,NA
AN6298,false,AN6298,AN6298,darkorange,0.05698724,-0.3942375,Target,NA
AN6299,false,AN6299,AN6299,darkred,0.6815525,0.8156938,Target,NA
AN6300,false,AN6300,AN6300,steelblue,0.1348726,-0.147891,Target,NA
AN6301,false,AN6301,AN6301,turquoise,0.5632073,-0.5387216,Target,NA
AN6302,false,AN6302,mrpA,saddlebrown,0.2798336,-0.1267914,Target,NA
AN6303,false,AN6303,uvsF,black,0.017013235,0.146933628,Target,NA
AN6304,false,AN6304,AN6304,brown,0.3787525,0.1831555,Target,NA
AN6305,false,AN6305,pkaA,turquoise,0.4606005,-0.3374523,Kinase,De Souza et al. 2013 PLoS One
AN6306,false,AN6306,tim13,saddlebrown,0.3278949,-0.3611806,Target,NA
AN6307,false,AN6307,AN6307,green,0.1263817,0.01056688,Target,NA
AN6308,false,AN6308,AN6308,turquoise,0.2979619,-0.3291229,Target,NA
AN6309,false,AN6309,AN6309,turquoise,0.1992196,-0.2785983,Target,NA
AN6310,false,AN6310,AN6310,purple,0.06355708,0.2331635,Target,NA
AN6311,false,AN6311,AN6311,blue,0.339768603,0.065596057,Target,NA
AN6312,false,AN6312,AN6312,brown,0.02380208,-0.1572053,Target,NA
AN6314,false,AN6314,AN6314,darkturquoise,0.03736547,0.1697191,Target,NA
AN6315,false,AN6315,AN6315,darkgrey,0.2145008,-0.2254419,Transcription factor,Extebeste et al. 2021
AN6317,false,AN6317,csmB,white,0.3347173,0.5290441,Target,NA
AN6318,false,AN6318,csmA,paleturquoise,0.1656205,0.3256419,Target,NA
AN6319,false,AN6319,AN6319,NA,NA,NA,NA,NA
AN6320,false,AN6320,ppoB,NA,NA,NA,NA,NA
AN6321,false,AN6321,CYP656A1,NA,NA,NA,NA,NA
AN6322,false,AN6322,AN6322,red,0.6317327,-0.707619,Transcription factor,Extebeste et al. 2021
AN6323,false,AN6323,nudM,blue,0.374625878,0.338953513,Target,NA
AN6324,false,AN6324,amyE,brown,0.07389796,-0.1268476,Target,NA
AN6325,false,AN6325,AN6325,skyblue,0.05179385,-0.2710918,Target,NA
AN6327,false,AN6327,AN6327,violet,0.09210043,0.03123751,Target,NA
AN6328,false,AN6328,AN6328,blue,0.420886565,0.299739331,Target,NA
AN6329,false,AN6329,AN6329,black,0.203619546,0.040126367,Target,NA
AN6330,false,AN6330,AN6330,saddlebrown,0.290575,0.02535015,Target,NA
AN6331,false,AN6331,AN6331,blue,0.1030076,0.1416382,Target,NA
AN6332,false,AN6332,AN6332,brown,0.04052396,-0.1151428,Target,NA
AN6333,false,AN6333,AN6333,brown,0.1596577,0.2277695,Target,NA
AN6334,false,AN6334,AN6334,purple,0.05375797,0.1973805,Target,NA
AN6335,false,AN6335,AN6335,black,0.017057572,-0.270579407,Target,NA
AN6337,false,AN6337,AN6337,turquoise,0.3728617,-0.2873762,Target,NA
AN6338,false,AN6338,AN6338,black,0.195644771,-0.487173409,Target,NA
AN6339,false,AN6339,pod6,brown,0.09906389,-0.3665921,Kinase,De Souza et al. 2013 PLoS One
AN6340,false,AN6340,klpA,darkred,0.7301342,0.9281213,Target,NA
AN6341,false,AN6341,AN6341,steelblue,0.1491042,0.181348,Target,NA
AN6342,false,AN6342,AN6342,blue,0.31178783,0.122177356,Target,NA
AN6344,false,AN6344,AN6344,darkred,0.5029855,0.8203432,Target,NA
AN6345,false,AN6345,AN6345,darkred,0.5888196,0.6928176,Target,NA
AN6346,false,AN6346,AN6346,darkturquoise,0.2344473,0.1885806,Target,NA
AN6347,false,AN6347,stk26,darkturquoise,0.009849564,0.3406671,Kinase,De Souza et al. 2013 PLoS One
AN6348,false,AN6348,AN6348,yellowgreen,0.3653005,-0.5695412,Target,NA
AN6349,false,AN6349,AN6349,darkred,0.2953494,0.4749303,Target,NA
AN6350,false,AN6350,AN6350,NA,NA,NA,NA,NA
AN6351,false,AN6351,snx41,turquoise,0.3095821,-0.2070653,Target,NA
AN6352,false,AN6352,abnB,darkgreen,0.2203176,0.5083796,Target,NA
AN6353,false,AN6353,AN6353,black,0.12817485,-0.253016729,Target,NA
AN6354,false,AN6354,AN6354,greenyellow,0.2074458,0.1769039,Target,NA
AN6358,false,AN6358,AN6358,NA,NA,NA,NA,NA
AN6359,false,AN6359,sconB,darkgreen,0.2413044,0.5658676,Target,NA
AN6360,false,AN6360,atg17,darkred,0.14113,0.428566,Target,NA
AN6361,false,AN6361,AN6361,turquoise,0.291162,-0.2256203,Target,NA
AN6362,false,AN6362,AN6362,green,0.06454969,0.06143168,Target,NA
AN6363,false,AN6363,sudD,darkorange,0.1123626,-0.4696218,Kinase,De Souza et al. 2013 PLoS One
AN6364,false,AN6364,sudA,white,0.5184082,0.6020627,Target,NA
AN6365,false,AN6365,AN6365,turquoise,0.1105477,0.3395052,Target,NA
AN6366,false,AN6366,cbr1,darkgreen,0.2343866,0.173863,Target,NA
AN6367,false,AN6367,AN6367,turquoise,0.3963999,-0.2730401,Target,NA
AN6368,false,AN6368,AN6368,purple,0.01917122,0.0733355,Target,NA
AN6369,false,AN6369,AN6369,darkred,0.00839627,0.3601648,Target,NA
AN6370,false,AN6370,AN6370,royalblue,0.3385009,0.7324365,Target,NA
AN6371,false,AN6371,AN6371,darkred,0.6632882,0.9588321,Target,NA
AN6372,false,AN6372,AN6372,darkred,0.3466623,0.7566992,Target,NA
AN6373,false,AN6373,AN6373,royalblue,0.1554736,0.5338391,Target,NA
AN6374,false,AN6374,dbp9,purple,0.1930103,-0.2500545,Target,NA
AN6376,false,AN6376,AN6376,turquoise,0.2826742,-0.5161824,Target,NA
AN6377,false,AN6377,AN6377,black,0.146529624,-0.27561848,Target,NA
AN6378,false,AN6378,AN6378,blue,0.1334838,0.1597407,Target,NA
AN6379,false,AN6379,AN6379,greenyellow,0.4319718,0.543509,Target,NA
AN6380,false,AN6380,AN6380,greenyellow,0.09114773,0.05676913,Target,NA
AN6381,false,AN6381,AN6381,darkorange,0.005491711,-0.3123151,Target,NA
AN6382,false,AN6382,AN6382,NA,NA,NA,NA,NA
AN6383,false,AN6383,AN6383,cyan,0.3206871,-0.7179837,Target,NA
AN6384,false,AN6384,AN6384,NA,NA,NA,NA,NA
AN6385,false,AN6385,AN6385,NA,NA,NA,NA,NA
AN6386,false,AN6386,AN6386,darkturquoise,0.07598064,0.3372701,Target,NA
AN6387,false,AN6387,AN6387,darkturquoise,0.04186184,0.3389021,Target,NA
AN6388,false,AN6388,lacE,NA,NA,NA,NA,NA
AN6389,false,AN6389,AN6389,NA,NA,NA,NA,NA
AN6390,false,AN6390,AN6390,cyan,0.05022912,-0.1945035,Target,NA
AN6391,false,AN6391,pphA,darkgrey,0.3622497,-0.4793675,Phosphatase,Son & Osmani 2009
AN6392,false,AN6392,AN6392,brown,0.01099148,-0.2011502,Transcription factor,Extebeste et al. 2021
AN6393,false,AN6393,AN6393,black,0.084286001,-0.173430474,Target,NA
AN6394,false,AN6394,AN6394,cyan,0.5508592,-0.6614771,Target,NA
AN6395,false,AN6395,rglB,greenyellow,0.01901639,0.1181717,Target,NA
AN6396,false,AN6396,AN6396,black,0.104907599,-0.100475261,Transcription factor,Extebeste et al. 2021
AN6397,false,AN6397,AN6397,turquoise,0.2907818,-0.04616911,Target,NA
AN6398,false,AN6398,AN6398,NA,NA,NA,NA,NA
AN6399,false,AN6399,AN6399,black,0.104044154,-0.419805332,Target,NA
AN6400,false,AN6400,AN6400,black,0.009738094,-0.406358509,Target,NA
AN6401,false,AN6401,AN6401,NA,NA,NA,NA,NA
AN6403,false,AN6403,AN6403,NA,NA,NA,NA,NA
AN6404,false,AN6404,AN6404,NA,NA,NA,NA,NA
AN6405,false,AN6405,AN6405,darkmagenta,0.3879023,0.7021499,Target,NA
AN6406,false,AN6406,AN6406,NA,NA,NA,NA,NA
AN6407,false,AN6407,AN6407,NA,NA,NA,NA,NA
AN6408,false,AN6408,AN6408,NA,NA,NA,NA,NA
AN6409,false,AN6409,AN6409,darkturquoise,0.1967782,0.2025443,Target,NA
AN6410,false,AN6410,AN6410,darkturquoise,0.0696106,0.3659395,Target,NA
AN6411,false,AN6411,ngn28,greenyellow,0.2986319,0.3872834,Target,NA
AN6412,false,AN6412,xtrA,greenyellow,0.6087565,0.5957296,Target,NA
AN6413,false,AN6413,AN6413,NA,NA,NA,NA,NA
AN6414,false,AN6414,CYP62C1,NA,NA,NA,NA,NA
AN6417,false,AN6417,AN6417,NA,NA,NA,NA,NA
AN6418,false,AN6418,AN6418,NA,NA,NA,NA,NA
AN6419,false,AN6419,AN6419,NA,NA,NA,NA,NA
AN6420,false,AN6420,AN6420,NA,NA,NA,NA,NA
AN6421,false,AN6421,AN6421,NA,NA,NA,NA,NA
AN6423,false,AN6423,AN6423,red,0.4480405,-0.8165238,Target,NA
AN6424,false,AN6424,AN6424,red,0.4649715,-0.7945735,Target,NA
AN6426,false,AN6426,AN6426,green,0.01683198,-0.0242724,Target,NA
AN6427,false,AN6427,manC,NA,NA,NA,NA,NA
AN6428,false,AN6428,AN6428,NA,NA,NA,NA,NA
AN6429,false,AN6429,AN6429,NA,NA,NA,NA,NA
AN6430,false,AN6430,AN6430,black,0.182089843,-0.216089588,Transcription factor,Extebeste et al. 2021
AN6431,false,AN6431,AN6431,NA,NA,NA,NA,NA
AN6432,false,AN6432,AN6432,NA,NA,NA,NA,NA
AN6434,false,AN6434,CYP672A1,greenyellow,0.6054243,0.4109387,Target,NA
AN6436,false,AN6436,AN6436,NA,NA,NA,NA,NA
AN6437,false,AN6437,AN6437,darkturquoise,0.03016674,0.2457283,Target,NA
AN6438,false,AN6438,dpp4,blue,0.2379929,0.08918734,Target,NA
AN6439,false,AN6439,AN6439,NA,NA,NA,NA,NA
AN6440,false,AN6440,AN6440,turquoise,0.2699352,-0.2773746,Transcription factor,Extebeste et al. 2021
AN6441,false,AN6441,AN6441,turquoise,0.4050206,-0.3316583,Target,NA
AN6443,false,AN6443,cicA,greenyellow,0.1556487,0.2796928,Target,NA
AN6444,false,AN6444,cicB,NA,NA,NA,NA,NA
AN6445,false,AN6445,cicC,NA,NA,NA,NA,NA
AN6446,false,AN6446,cicD,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN6447,false,AN6447,cicE,NA,NA,NA,NA,NA
AN6448,false,AN6448,pkbA,NA,NA,NA,NA,NA
AN6449,false,AN6449,CYP5077A1,NA,NA,NA,NA,NA
AN6450,false,AN6450,AN6450,turquoise,0.2447367,-0.2148832,Target,NA
AN6451,false,AN6451,AN6451,darkgrey,0.1787852,-0.1828782,Target,NA
AN6454,false,AN6454,AN6454,NA,NA,NA,NA,NA
AN6455,false,AN6455,AN6455,NA,NA,NA,NA,NA
AN6456,false,AN6456,AN6456,NA,NA,NA,NA,NA
AN6457,false,AN6457,AN6457,NA,NA,NA,NA,NA
AN6458,false,AN6458,AN6458,NA,NA,NA,NA,NA
AN6459,false,AN6459,AN6459,NA,NA,NA,NA,NA
AN6460,false,AN6460,AN6460,red,0.2287182,-0.4163458,Target,NA
AN6461,false,AN6461,AN6461,NA,NA,NA,NA,NA
AN6462,false,AN6462,AN6462,NA,NA,NA,NA,NA
AN6463,false,AN6463,AN6463,NA,NA,NA,NA,NA
AN6464,false,AN6464,AN6464,NA,NA,NA,NA,NA
AN6465,false,AN6465,AN6465,NA,NA,NA,NA,NA
AN6468,false,AN6468,AN6468,NA,NA,NA,NA,NA
AN6469,false,AN6469,AN6469,NA,NA,NA,NA,NA
AN6470,false,AN6470,AN6470,darkred,0.6065842,0.7667538,Target,NA
AN6471,false,AN6471,AN6471,darkmagenta,0.529317,0.4928667,Target,NA
AN6472,false,AN6472,dfgF,NA,NA,NA,NA,NA
AN6473,false,AN6473,AN6473,blue,0.309418573,0.079453223,Target,NA
AN6476,false,AN6476,AN6476,NA,NA,NA,NA,NA
AN6477,false,AN6477,AN6477,NA,NA,NA,NA,NA
AN6478,false,AN6478,AN6478,NA,NA,NA,NA,NA
AN6479,false,AN6479,AN6479,NA,NA,NA,NA,NA
AN6480,false,AN6480,AN6480,NA,NA,NA,NA,NA
AN6481,false,AN6481,AN6481,NA,NA,NA,NA,NA
AN6482,false,AN6482,AN6482,NA,NA,NA,NA,NA
AN6484,false,AN6484,AN6484,NA,NA,NA,NA,NA
AN6487,false,AN6487,AN6487,black,0.183001638,-0.534253969,Target,NA
AN6488,false,AN6488,AN6488,darkturquoise,0.111757,0.1760466,Target,NA
AN6489,false,AN6489,rsm10,turquoise,0.3853821,-0.3931815,Target,NA
AN6490,false,AN6490,AN6490,darkturquoise,0.01779077,0.3733189,Target,NA
AN6491,false,AN6491,AN6491,turquoise,0.363525,-0.2683962,Target,NA
AN6492,false,AN6492,hapE,turquoise,0.3098225,-0.21057,Transcription factor,Extebeste et al. 2021
AN6493,false,AN6493,AN6493,blue,0.2826319,0.09765131,Target,NA
AN6494,false,AN6494,AN6494,turquoise,0.01941635,-0.07523097,Target,NA
AN6495,false,AN6495,AN6495,turquoise,0.03048079,0.1428058,Target,NA
AN6496,false,AN6496,AN6496,paleturquoise,0.314668,0.2113815,Target,NA
AN6497,false,AN6497,AN6497,red,0.4729109,-0.7869813,Target,NA
AN6499,false,AN6499,mdhC,turquoise,0.5402758,-0.5015991,Target,NA
AN6500,false,AN6500,AN6500,green,0.1131259,0.2558952,Target,NA
AN6501,false,AN6501,AN6501,darkorange,0.1586458,-0.3838168,Target,NA
AN6503,false,AN6503,AN6503,blue,0.492041929,0.253392124,Transcription factor,Extebeste et al. 2021
AN6504,false,AN6504,AN6504,NA,NA,NA,NA,NA
AN6505,false,AN6505,rcoA,darkturquoise,0.02482511,0.1800863,Target,NA
AN6506,false,AN6506,AN6506,darkgreen,0.1744853,0.3830777,Target,NA
AN6507,false,AN6507,AN6507,steelblue,0.2806886,-0.2496562,Target,NA
AN6508,false,AN6508,gsk3,turquoise,0.0607317,0.02233869,Kinase,De Souza et al. 2013 PLoS One
AN6509,false,AN6509,AN6509,NA,NA,NA,NA,NA
AN6510,false,AN6510,AN6510,saddlebrown,0.5318527,-0.403282,Target,NA
AN6512,false,AN6512,AN6512,cyan,0.4436259,-0.6907751,Target,NA
AN6513,false,AN6513,AN6513,darkorange,0.04618657,-0.4884689,Target,NA
AN6514,false,AN6514,AN6514,darkgrey,0.4966562,-0.5566915,Target,NA
AN6515,false,AN6515,AN6515,red,0.5669531,-0.7520713,Target,NA
AN6516,false,AN6516,AN6516,darkorange,0.09417931,-0.3591676,Target,NA
AN6517,false,AN6517,AN6517,cyan,0.4624126,-0.3718747,Target,NA
AN6518,false,AN6518,AN6518,black,0.03992293,-0.238903946,Target,NA
AN6520,false,AN6520,AN6520,cyan,0.1257527,-0.3182274,Target,NA
AN6521,false,AN6521,lysF,darkorange,0.1291814,-0.4272537,Target,NA
AN6522,false,AN6522,AN6522,blue,0.368590758,0.41844448,Target,NA
AN6523,false,AN6523,sepA,blue,0.530184227,0.439657533,Target,NA
AN6524,false,AN6524,AN6524,darkgreen,0.05668049,0.2021041,Target,NA
AN6525,false,AN6525,aciA,darkred,0.3347015,0.5755876,Target,NA
AN6526,false,AN6526,AN6526,green,0.3182216,0.008716569,Target,NA
AN6527,false,AN6527,AN6527,darkgrey,0.3464021,-0.3666361,Target,NA
AN6528,false,AN6528,rce1,blue,0.303683624,0.410964623,Target,NA
AN6529,false,AN6529,AN6529,darkturquoise,0.1590911,0.1188581,Target,NA
AN6530,false,AN6530,AN6530,red,0.4065887,-0.6195275,Target,NA
AN6531,false,AN6531,vps45,brown,0.1097291,-0.2862033,Target,NA
AN6532,false,AN6532,AN6532,cyan,0.3821457,-0.5605347,Target,NA
AN6533,false,AN6533,hypA,brown,0.3042994,0.1219958,Target,NA
AN6534,false,AN6534,surA,darkmagenta,0.3840258,0.497502,Target,NA
AN6535,false,AN6535,AN6535,darkturquoise,0.00834065,0.4370154,Target,NA
AN6536,false,AN6536,hisB,steelblue,0.02232798,-0.2084075,Target,NA
AN6537,false,AN6537,AN6537,turquoise,0.3064989,-0.448325,Target,NA
AN6538,false,AN6538,AN6538,darkorange,0.1852797,-0.4449049,Target,NA
AN6540,false,AN6540,AN6540,paleturquoise,0.1916552,0.1937915,Target,NA
AN6541,false,AN6541,ad9,cyan,0.4275099,-0.591319,Target,NA
AN6542,false,AN6542,actA,red,0.8224272,-0.8109969,Target,NA
AN6543,false,AN6543,fes1,red,0.4977053,-0.8385603,Target,NA
AN6544,false,AN6544,AN6544,darkmagenta,0.4569631,0.4781299,Target,NA
AN6545,false,AN6545,AN6545,blue,0.2232904,0.1142034,Target,NA
AN6546,false,AN6546,AN6546,darkorange,0.2205975,-0.1310697,Target,NA
AN6547,false,AN6547,AN6547,red,0.6258933,-0.8997832,Target,NA
AN6548,false,AN6548,AN6548,turquoise,0.1644719,-0.06834223,Target,NA
AN6549,false,AN6549,AN6549,cyan,0.2107878,-0.3011996,Target,NA
AN6550,false,AN6550,pabaA,darkolivegreen,0.5105883,-0.52311,Target,NA
AN6551,false,AN6551,AN6551,black,0.069207355,-0.16832063,Target,NA
AN6552,false,AN6552,AN6552,blue,0.2608106,0.374866,Target,NA
AN6553,false,AN6553,AN6553,blue,0.1319299,0.2966452,Target,NA
AN6554,false,AN6554,AN6554,blue,0.402350827,0.447806572,Target,NA
AN6555,false,AN6555,AN6555,cyan,0.4983715,-0.7342919,Target,NA
AN6556,false,AN6556,loc1,purple,0.139929,0.1130676,Target,NA
AN6557,false,AN6557,AN6557,red,0.336596,-0.5104082,Target,NA
AN6558,false,AN6558,AN6558,darkolivegreen,0.3154501,-0.2343123,Target,NA
AN6559,false,AN6559,AN6559,darkmagenta,0.3319011,0.3785284,Target,NA
AN6560,false,AN6560,AN6560,darkgreen,0.4234373,0.5816095,Target,NA
AN6561,false,AN6561,rrp36,purple,0.04316131,-0.08942348,Target,NA
AN6562,false,AN6562,AN6562,red,0.06510334,-0.4564003,Target,NA
AN6563,false,AN6563,AN6563,green,0.3062218,-0.1096686,Target,NA
AN6564,false,AN6564,AN6564,saddlebrown,0.3559212,-0.3545627,Target,NA
AN6565,false,AN6565,AN6565,NA,NA,NA,NA,NA
AN6566,false,AN6566,cnaB,skyblue,0.2616321,0.04845385,Target,NA
AN6567,false,AN6567,epl1,royalblue,0.3107366,0.7369036,Target,NA
AN6568,false,AN6568,AN6568,steelblue,0.1804654,-0.2803758,Target,NA
AN6569,false,AN6569,kaeA,steelblue,0.02250386,-0.1167438,Target,NA
AN6570,false,AN6570,AN6570,brown,0.04041648,-0.2254261,Target,NA
AN6571,false,AN6571,AN6571,turquoise,0.2203539,-0.1421674,Target,NA
AN6572,false,AN6572,AN6572,yellowgreen,0.2400434,-0.4939556,Target,NA
AN6573,false,AN6573,AN6573,darkorange,0.0850189,-0.3343692,Target,NA
AN6574,false,AN6574,AN6574,blue,0.1563985,0.04064609,Target,NA
AN6575,false,AN6575,AN6575,blue,0.559348279,0.446676677,Transcription factor,Extebeste et al. 2021
AN6576,false,AN6576,adi1,green,0.02404173,0.07010303,Target,NA
AN6577,false,AN6577,AN6577,purple,0.0138314,0.1562591,Target,NA
AN6578,false,AN6578,osaA,blue,0.491638389,0.347311377,Transcription factor,Extebeste et al. 2021
AN6579,false,AN6579,AN6579,blue,0.31405774,0.216829091,Target,NA
AN6580,false,AN6580,AN6580,steelblue,0.1021234,0.1094705,Target,NA
AN6581,false,AN6581,AN6581,darkgrey,0.2429001,-0.3895986,Target,NA
AN6582,false,AN6582,AN6582,white,0.1902758,0.1527417,Target,NA
AN6583,false,AN6583,AN6583,brown,0.2137096,-0.1486478,Target,NA
AN6584,false,AN6584,AN6584,darkorange,0.0890038,-0.3561147,Target,NA
AN6585,false,AN6585,AN6585,purple,0.02992117,-0.02523823,Target,NA
AN6586,false,AN6586,AN6586,turquoise,0.1116869,0.02989906,Target,NA
AN6587,false,AN6587,AN6587,brown,0.05806244,-0.1832233,Target,NA
AN6588,false,AN6588,AN6588,darkred,0.2774525,0.4660427,Target,NA
AN6589,false,AN6589,AN6589,darkorange,0.1571555,-0.1805134,Target,NA
AN6590,false,AN6590,AN6590,greenyellow,0.2105972,-0.1610562,Target,NA
AN6591,false,AN6591,cse1,steelblue,0.003688334,-0.1307798,Target,NA
AN6592,false,AN6592,AN6592,blue,0.327329752,0.140141703,Target,NA
AN6593,false,AN6593,AN6593,darkgreen,0.008531927,0.2935519,Target,NA
AN6594,false,AN6594,cdc123,darkgrey,0.163623,-0.2680555,Target,NA
AN6596,false,AN6596,AN6596,red,0.3647159,-0.7084307,Target,NA
AN6597,false,AN6597,AN6597,darkgrey,0.2099477,-0.5334427,Target,NA
AN6598,false,AN6598,AN6598,brown,0.3190459,0.1017217,Target,NA
AN6599,false,AN6599,AN6599,darkgreen,0.08281323,-0.02011317,Target,NA
AN6600,false,AN6600,AN6600,darkorange,0.1045836,-0.2333215,Target,NA
AN6601,false,AN6601,AN6601,red,0.2843496,-0.4611045,Target,NA
AN6602,false,AN6602,AN6602,darkorange,0.03833201,-0.3193731,Target,NA
AN6603,false,AN6603,AN6603,darkorange,0.1542326,-0.07685882,Target,NA
AN6604,false,AN6604,AN6604,cyan,0.4956779,-0.7103558,Target,NA
AN6606,false,AN6606,AN6606,paleturquoise,0.2462156,0.2433904,Target,NA
AN6607,false,AN6607,AN6607,darkred,0.1334104,0.2054203,Target,NA
AN6608,false,AN6608,AN6608,black,0.081610405,-0.063710341,Target,NA
AN6609,false,AN6609,AN6609,brown,0.1632806,-0.1835565,Target,NA
AN6610,false,AN6610,AN6610,blue,0.345368835,0.248454213,Target,NA
AN6611,false,AN6611,AN6611,brown,0.3304283,0.2365393,Target,NA
AN6612,false,AN6612,AN6612,purple,0.03841804,0.1522345,Target,NA
AN6613,false,AN6613,AN6613,darkred,0.5174762,0.5826338,Target,NA
AN6614,false,AN6614,AN6614,darkmagenta,0.1905481,0.4446744,Target,NA
AN6615,false,AN6615,AN6615,blue,0.1772933,0.2240308,Target,NA
AN6616,false,AN6616,nuvG,brown,0.4380345,0.1068687,Target,NA
AN6617,false,AN6617,AN6617,blue,0.500384896,0.410335986,Target,NA
AN6618,false,AN6618,AN6618,turquoise,0.5385429,-0.198927,Target,NA
AN6620,false,AN6620,AN6620,NA,NA,NA,NA,NA
AN6621,false,AN6621,AN6621,steelblue,0.1747803,-0.1094258,Target,NA
AN6622,false,AN6622,AN6622,steelblue,0.2832531,0.009585746,Target,NA
AN6623,false,AN6623,AN6623,darkturquoise,0.1394194,0.3278427,Target,NA
AN6624,false,AN6624,AN6624,blue,0.06652412,0.1419119,Target,NA
AN6625,false,AN6625,AN6625,turquoise,0.1433765,-0.2258643,Target,NA
AN6626,false,AN6626,AN6626,red,0.398734,-0.7222312,Target,NA
AN6627,false,AN6627,AN6627,darkturquoise,0.03479933,0.2763873,Target,NA
AN6628,false,AN6628,AN6628,darkorange,0.1892861,-0.1830724,Target,NA
AN6629,false,AN6629,AN6629,green,0.2020175,0.4043005,Target,NA
AN6630,false,AN6630,egd2,green,0.05407642,0.08538951,Target,NA
AN6631,false,AN6631,AN6631,yellowgreen,0.3485698,-0.4882149,Target,NA
